Order_ID,Payment_Method,Payment_Status
35417,UPI,Success
35418,UPI,Success
35419,Card,Success
35420,UPI,Success
35421,UPI,Success
35422,Card,Success
35423,Card,Success
35424,UPI,Success
35425,UPI,Success
35426,UPI,Success
35427,COD,Success
35428,UPI,Success
35429,Card,Success
35430,UPI,Success
35431,COD,Failed
35432,UPI,Success
35433,Card,Success
35434,Card,Success
35435,COD,Success
35436,Card,Success
35437,UPI,Success
35438,Card,Success
35439,COD,Success
35440,UPI,Success
35441,UPI,Success
35442,Card,Success
35443,COD,Success
35444,Card,Success
35445,Card,Success
35446,COD,Success
35447,Card,Success
35448,UPI,Success
35449,Card,Success
35450,COD,Failed
35451,Card,Success
35452,UPI,Success
35453,Card,Success
35454,UPI,Failed
35455,COD,Success
35456,UPI,Failed
35457,UPI,Success
35458,UPI,Success
35459,COD,Success
35460,Card,Success
35461,UPI,Success
35462,UPI,Success
35463,UPI,Success
35464,Card,Failed
35465,Card,Success
35466,Card,Success
35467,COD,Success
35468,Card,Failed
35469,Card,Success
35470,COD,Success
35471,UPI,Success
35472,Card,Failed
35473,COD,Success
35474,Card,Success
35475,COD,Success
35476,COD,Success
35477,Card,Success
35478,COD,Success
35479,UPI,Success
35480,COD,Success
35481,Card,Success
35482,UPI,Success
35483,COD,Success
35484,Card,Success
35485,COD,Success
35486,Card,Success
35487,COD,Success
35488,COD,Success
35489,Card,Success
35490,UPI,Success
35491,Card,Success
35492,UPI,Success
35493,Card,Success
35494,Card,Success
35495,UPI,Success
35496,COD,Success
35497,Card,Success
35498,Card,Success
35499,COD,Success
35500,Card,Success
35501,Card,Success
35502,COD,Success
35503,UPI,Success
35504,Card,Success
35505,UPI,Success
35506,Card,Success
35507,COD,Success
35508,UPI,Success
35509,UPI,Success
35510,UPI,Success
35511,Card,Success
35512,Card,Success
35513,COD,Success
35514,COD,Success
35515,COD,Success
35516,Card,Success
35517,UPI,Success
35518,Card,Failed
35519,Card,Success
35520,Card,Success
35521,COD,Success
35522,COD,Success
35523,COD,Success
35524,COD,Success
35525,COD,Success
35526,UPI,Success
35527,UPI,Success
35528,Card,Success
35529,Card,Success
35530,Card,Success
35531,Card,Failed
35532,UPI,Success
35533,UPI,Success
35534,UPI,Success
35535,UPI,Success
35536,UPI,Success
35537,UPI,Success
35538,UPI,Success
35539,UPI,Success
35540,COD,Success
35541,COD,Success
35542,COD,Success
35543,Card,Failed
35544,UPI,Success
35545,COD,Success
35546,Card,Success
35547,Card,Success
35548,UPI,Success
35549,COD,Success
35550,UPI,Success
35551,UPI,Success
35552,UPI,Success
35553,COD,Failed
35554,COD,Success
35555,COD,Success
35556,Card,Success
35557,UPI,Failed
35558,Card,Success
35559,COD,Success
35560,COD,Success
35561,UPI,Success
35562,COD,Success
35563,Card,Success
35564,COD,Success
35565,Card,Success
35566,Card,Success
35567,Card,Success
35568,UPI,Success
35569,UPI,Success
35570,Card,Failed
35571,UPI,Success
35572,Card,Success
35573,UPI,Success
35574,COD,Success
35575,Card,Success
35576,Card,Success
35577,Card,Success
35578,Card,Success
35579,UPI,Success
35580,Card,Success
35581,Card,Success
35582,UPI,Success
35583,UPI,Success
35584,Card,Success
35585,COD,Success
35586,COD,Success
35587,Card,Success
35588,COD,Success
35589,Card,Success
35590,Card,Success
35591,COD,Success
35592,UPI,Success
35593,Card,Success
35594,Card,Success
35595,Card,Success
35596,Card,Success
35597,UPI,Success
35598,Card,Success
35599,COD,Success
35600,Card,Success
35601,Card,Success
35602,COD,Success
35603,Card,Success
35604,Card,Failed
35605,UPI,Success
35606,UPI,Failed
35607,COD,Success
35608,COD,Success
35609,COD,Success
35610,Card,Failed
35611,Card,Success
35612,COD,Success
35613,COD,Success
35614,COD,Success
35615,Card,Success
35616,UPI,Success
35617,COD,Success
35618,COD,Success
35619,UPI,Success
35620,Card,Success
35621,UPI,Success
35622,COD,Success
35623,COD,Failed
35624,COD,Success
35625,UPI,Success
35626,Card,Success
35627,UPI,Success
35628,UPI,Success
35629,UPI,Success
35630,COD,Success
35631,UPI,Success
35632,UPI,Success
35633,UPI,Success
35634,UPI,Success
35635,COD,Success
35636,Card,Success
35637,Card,Success
35638,UPI,Success
35639,UPI,Success
35640,UPI,Success
35641,COD,Success
35642,COD,Success
35643,UPI,Success
35644,COD,Success
35645,UPI,Success
35646,COD,Success
35647,UPI,Success
35648,UPI,Success
35649,Card,Success
35650,Card,Success
35651,COD,Success
35652,UPI,Success
35653,COD,Success
35654,UPI,Success
35655,UPI,Success
35656,COD,Success
35657,Card,Success
35658,COD,Success
35659,COD,Success
35660,UPI,Success
35661,UPI,Success
35662,COD,Success
35663,COD,Success
35664,Card,Success
35665,COD,Success
35666,UPI,Success
35667,UPI,Success
35668,Card,Success
35669,UPI,Success
35670,COD,Success
35671,COD,Success
35672,Card,Success
35673,COD,Success
35674,COD,Success
35675,Card,Success
35676,UPI,Success
35677,COD,Success
35678,UPI,Success
35679,COD,Success
35680,COD,Success
35681,COD,Success
35682,Card,Success
35683,COD,Success
35684,COD,Success
35685,Card,Success
35686,UPI,Success
35687,UPI,Success
35688,COD,Success
35689,UPI,Success
35690,Card,Success
35691,COD,Success
35692,Card,Success
35693,Card,Success
35694,Card,Success
35695,UPI,Success
35696,UPI,Success
35697,UPI,Success
35698,COD,Success
35699,Card,Success
35700,Card,Success
35701,Card,Success
35702,UPI,Success
35703,UPI,Success
35704,Card,Success
35705,Card,Success
35706,UPI,Success
35707,Card,Success
35708,Card,Success
35709,COD,Success
35710,COD,Success
35711,Card,Success
35712,Card,Success
35713,UPI,Success
35714,Card,Success
35715,Card,Success
35716,UPI,Success
35717,COD,Success
35718,COD,Success
35719,UPI,Success
35720,COD,Success
35721,Card,Success
35722,UPI,Success
35723,Card,Success
35724,Card,Success
35725,UPI,Success
35726,Card,Success
35727,UPI,Success
35728,COD,Success
35729,COD,Success
35730,COD,Success
35731,Card,Success
35732,Card,Success
35733,Card,Success
35734,Card,Success
35735,Card,Success
35736,Card,Success
35737,UPI,Success
35738,Card,Success
35739,COD,Success
35740,Card,Success
35741,UPI,Success
35742,Card,Success
35743,UPI,Success
35744,Card,Success
35745,UPI,Success
35746,UPI,Success
35747,Card,Success
35748,COD,Success
35749,COD,Success
35750,COD,Success
35751,COD,Success
35752,Card,Success
35753,COD,Success
35754,COD,Success
35755,COD,Success
35756,COD,Success
35757,COD,Success
35758,Card,Success
35759,COD,Success
35760,COD,Success
35761,UPI,Success
35762,UPI,Success
35763,COD,Success
35764,COD,Success
35765,Card,Success
35766,Card,Success
35767,UPI,Failed
35768,Card,Success
35769,COD,Success
35770,UPI,Success
35771,COD,Success
35772,Card,Success
35773,UPI,Success
35774,COD,Success
35775,COD,Success
35776,Card,Success
35777,Card,Success
35778,UPI,Success
35779,COD,Success
35780,Card,Success
35781,COD,Success
35782,Card,Success
35783,UPI,Success
35784,COD,Failed
35785,COD,Success
35786,COD,Success
35787,UPI,Success
35788,COD,Success
35789,COD,Success
35790,UPI,Success
35791,Card,Success
35792,UPI,Success
35793,COD,Success
35794,UPI,Success
35795,Card,Success
35796,UPI,Success
35797,UPI,Success
35798,UPI,Success
35799,COD,Success
35800,UPI,Success
35801,UPI,Success
35802,Card,Failed
35803,UPI,Success
35804,COD,Success
35805,Card,Success
35806,Card,Success
35807,Card,Success
35808,COD,Success
35809,COD,Success
35810,Card,Success
35811,UPI,Success
35812,Card,Success
35813,UPI,Success
35814,UPI,Success
35815,COD,Success
35816,UPI,Success
35817,COD,Success
35818,Card,Success
35819,UPI,Success
35820,UPI,Success
35821,Card,Success
35822,UPI,Success
35823,UPI,Success
35824,Card,Failed
35825,UPI,Success
35826,COD,Success
35827,Card,Success
35828,Card,Success
35829,UPI,Success
35830,UPI,Success
35831,UPI,Success
35832,Card,Success
35833,UPI,Success
35834,Card,Success
35835,COD,Success
35836,Card,Success
35837,COD,Success
35838,Card,Success
35839,COD,Success
35840,UPI,Success
35841,UPI,Success
35842,COD,Success
35843,Card,Success
35844,UPI,Success
35845,UPI,Success
35846,COD,Success
35847,UPI,Success
35848,Card,Success
35849,COD,Success
35850,Card,Success
35851,Card,Success
35852,UPI,Success
35853,Card,Success
35854,Card,Success
35855,Card,Success
35856,UPI,Success
35857,COD,Success
35858,Card,Success
35859,UPI,Success
35860,UPI,Success
35861,UPI,Success
35862,UPI,Success
35863,COD,Success
35864,COD,Failed
35865,COD,Success
35866,COD,Success
35867,UPI,Success
35868,COD,Success
35869,Card,Success
35870,UPI,Success
35871,UPI,Success
35872,COD,Success
35873,Card,Success
35874,UPI,Success
35875,COD,Success
35876,COD,Success
35877,COD,Failed
35878,UPI,Success
35879,UPI,Success
35880,COD,Success
35881,Card,Success
35882,Card,Success
35883,UPI,Success
35884,UPI,Success
35885,Card,Success
35886,UPI,Success
35887,COD,Success
35888,UPI,Success
35889,COD,Success
35890,COD,Success
35891,UPI,Success
35892,UPI,Success
35893,UPI,Failed
35894,COD,Success
35895,UPI,Success
35896,UPI,Success
35897,UPI,Success
35898,UPI,Success
35899,Card,Success
35900,UPI,Success
35901,UPI,Success
35902,UPI,Success
35903,Card,Success
35904,COD,Success
35905,Card,Success
35906,UPI,Success
35907,UPI,Success
35908,UPI,Success
35909,UPI,Success
35910,COD,Success
35911,UPI,Success
35912,COD,Success
35913,UPI,Success
35914,Card,Success
35915,UPI,Success
35916,UPI,Success
35917,Card,Success
35918,Card,Success
35919,Card,Success
35920,COD,Success
35921,COD,Success
35922,COD,Success
35923,UPI,Success
35924,COD,Success
35925,UPI,Success
35926,COD,Success
35927,UPI,Success
35928,COD,Success
35929,UPI,Success
35930,COD,Success
35931,UPI,Success
35932,Card,Success
35933,Card,Success
35934,Card,Success
35935,COD,Success
35936,UPI,Success
35937,UPI,Failed
35938,UPI,Success
35939,Card,Success
35940,UPI,Success
35941,COD,Success
35942,COD,Success
35943,UPI,Failed
35944,Card,Success
35945,COD,Success
35946,Card,Success
35947,Card,Success
35948,Card,Success
35949,COD,Success
35950,UPI,Success
35951,COD,Success
35952,COD,Success
35953,UPI,Success
35954,COD,Success
35955,Card,Success
35956,COD,Success
35957,COD,Success
35958,COD,Success
35959,Card,Failed
35960,Card,Success
35961,UPI,Success
35962,UPI,Failed
35963,Card,Success
35964,COD,Success
35965,Card,Success
35966,UPI,Success
35967,UPI,Success
35968,UPI,Failed
35969,Card,Success
35970,Card,Success
35971,UPI,Success
35972,UPI,Success
35973,Card,Success
35974,COD,Success
35975,Card,Success
35976,Card,Success
35977,COD,Success
35978,Card,Success
35979,COD,Success
35980,Card,Success
35981,COD,Success
35982,COD,Success
35983,COD,Success
35984,UPI,Success
35985,COD,Success
35986,COD,Failed
35987,COD,Success
35988,COD,Success
35989,COD,Success
35990,COD,Success
35991,Card,Success
35992,Card,Success
35993,UPI,Success
35994,Card,Success
35995,Card,Failed
35996,COD,Success
35997,UPI,Success
35998,UPI,Success
35999,Card,Success
36000,COD,Success
36001,UPI,Success
36002,UPI,Success
36003,Card,Success
36004,UPI,Success
36005,UPI,Success
36006,COD,Success
36007,UPI,Success
36008,COD,Success
36009,COD,Success
36010,UPI,Success
36011,UPI,Success
36012,Card,Success
36013,COD,Success
36014,COD,Success
36015,COD,Success
36016,UPI,Success
36017,COD,Success
36018,Card,Success
36019,UPI,Success
36020,COD,Success
36021,COD,Success
36022,Card,Success
36023,Card,Success
36024,COD,Success
36025,UPI,Success
36026,UPI,Success
36027,COD,Success
36028,COD,Success
36029,Card,Success
36030,Card,Success
36031,COD,Success
36032,Card,Success
36033,UPI,Success
36034,UPI,Success
36035,Card,Success
36036,Card,Success
36037,COD,Success
36038,COD,Success
36039,UPI,Success
36040,Card,Success
36041,Card,Success
36042,Card,Success
36043,COD,Success
36044,Card,Success
36045,UPI,Failed
36046,Card,Success
36047,Card,Success
36048,UPI,Success
36049,UPI,Success
36050,Card,Failed
36051,COD,Success
36052,UPI,Success
36053,UPI,Success
36054,Card,Success
36055,UPI,Success
36056,COD,Success
36057,COD,Success
36058,Card,Success
36059,Card,Failed
36060,UPI,Success
36061,Card,Success
36062,COD,Success
36063,UPI,Success
36064,UPI,Success
36065,UPI,Success
36066,UPI,Success
36067,UPI,Success
36068,UPI,Success
36069,UPI,Success
36070,COD,Success
36071,COD,Success
36072,COD,Success
36073,Card,Success
36074,COD,Success
36075,Card,Success
36076,COD,Success
36077,Card,Success
36078,UPI,Success
36079,COD,Success
36080,COD,Success
36081,Card,Success
36082,UPI,Success
36083,UPI,Success
36084,Card,Success
36085,UPI,Success
36086,Card,Success
36087,UPI,Failed
36088,Card,Success
36089,Card,Success
36090,COD,Success
36091,Card,Success
36092,COD,Success
36093,Card,Success
36094,COD,Success
36095,COD,Success
36096,COD,Success
36097,COD,Success
36098,COD,Success
36099,COD,Success
36100,Card,Success
36101,Card,Success
36102,COD,Success
36103,COD,Success
36104,Card,Success
36105,UPI,Success
36106,UPI,Success
36107,UPI,Success
36108,UPI,Success
36109,Card,Success
36110,COD,Success
36111,Card,Success
36112,COD,Success
36113,COD,Success
36114,COD,Success
36115,COD,Success
36116,COD,Success
36117,Card,Success
36118,Card,Failed
36119,UPI,Success
36120,COD,Success
36121,COD,Success
36122,Card,Success
36123,COD,Success
36124,UPI,Success
36125,COD,Success
36126,UPI,Success
36127,Card,Success
36128,UPI,Success
36129,Card,Failed
36130,Card,Success
36131,Card,Success
36132,UPI,Success
36133,UPI,Success
36134,COD,Success
36135,UPI,Success
36136,COD,Success
36137,COD,Success
36138,COD,Success
36139,COD,Success
36140,Card,Success
36141,UPI,Success
36142,Card,Success
36143,UPI,Success
36144,Card,Success
36145,Card,Success
36146,Card,Success
36147,Card,Success
36148,UPI,Success
36149,UPI,Success
36150,UPI,Success
36151,COD,Success
36152,UPI,Success
36153,UPI,Success
36154,UPI,Success
36155,Card,Success
36156,UPI,Success
36157,COD,Success
36158,UPI,Success
36159,COD,Success
36160,UPI,Success
36161,UPI,Success
36162,Card,Success
36163,Card,Success
36164,UPI,Success
36165,COD,Success
36166,UPI,Success
36167,UPI,Success
36168,UPI,Success
36169,UPI,Success
36170,COD,Success
36171,Card,Success
36172,Card,Success
36173,Card,Success
36174,UPI,Success
36175,COD,Success
36176,UPI,Failed
36177,COD,Failed
36178,COD,Success
36179,COD,Success
36180,Card,Success
36181,Card,Success
36182,COD,Success
36183,Card,Success
36184,Card,Success
36185,COD,Success
36186,UPI,Success
36187,UPI,Success
36188,Card,Success
36189,Card,Failed
36190,Card,Success
36191,Card,Success
36192,UPI,Success
36193,Card,Success
36194,UPI,Success
36195,UPI,Success
36196,UPI,Success
36197,UPI,Success
36198,Card,Success
36199,COD,Success
36200,Card,Success
36201,Card,Success
36202,UPI,Success
36203,Card,Success
36204,Card,Success
36205,Card,Success
36206,Card,Success
36207,UPI,Success
36208,COD,Success
36209,COD,Success
36210,COD,Success
36211,UPI,Success
36212,COD,Success
36213,COD,Failed
36214,COD,Success
36215,COD,Success
36216,UPI,Success
36217,UPI,Failed
36218,Card,Success
36219,Card,Success
36220,Card,Success
36221,Card,Success
36222,Card,Success
36223,COD,Success
36224,Card,Success
36225,Card,Success
36226,UPI,Success
36227,UPI,Failed
36228,Card,Success
36229,UPI,Success
36230,UPI,Success
36231,COD,Success
36232,COD,Success
36233,Card,Success
36234,Card,Success
36235,Card,Success
36236,UPI,Success
36237,COD,Success
36238,Card,Success
36239,Card,Success
36240,UPI,Success
36241,UPI,Success
36242,Card,Success
36243,UPI,Failed
36244,COD,Success
36245,COD,Success
36246,UPI,Success
36247,COD,Success
36248,UPI,Success
36249,UPI,Failed
36250,UPI,Success
36251,Card,Success
36252,Card,Success
36253,COD,Success
36254,Card,Success
36255,UPI,Success
36256,UPI,Success
36257,COD,Success
36258,Card,Success
36259,Card,Success
36260,Card,Success
36261,Card,Success
36262,Card,Success
36263,COD,Success
36264,COD,Success
36265,Card,Success
36266,Card,Success
36267,Card,Failed
36268,COD,Success
36269,Card,Success
36270,UPI,Success
36271,COD,Success
36272,COD,Success
36273,Card,Success
36274,Card,Success
36275,COD,Success
36276,UPI,Success
36277,COD,Success
36278,COD,Success
36279,Card,Success
36280,UPI,Success
36281,Card,Success
36282,Card,Success
36283,UPI,Success
36284,Card,Success
36285,COD,Success
36286,COD,Failed
36287,UPI,Success
36288,UPI,Failed
36289,UPI,Success
36290,COD,Success
36291,UPI,Success
36292,COD,Success
36293,UPI,Success
36294,COD,Success
36295,COD,Success
36296,COD,Success
36297,UPI,Success
36298,Card,Success
36299,COD,Success
36300,COD,Success
36301,Card,Success
36302,Card,Success
36303,COD,Success
36304,UPI,Success
36305,Card,Success
36306,UPI,Success
36307,Card,Success
36308,UPI,Success
36309,Card,Success
36310,UPI,Success
36311,Card,Success
36312,Card,Success
36313,Card,Success
36314,COD,Success
36315,UPI,Success
36316,Card,Success
36317,UPI,Success
36318,UPI,Success
36319,Card,Success
36320,COD,Success
36321,UPI,Success
36322,UPI,Success
36323,Card,Success
36324,Card,Failed
36325,COD,Success
36326,UPI,Success
36327,Card,Success
36328,COD,Success
36329,UPI,Success
36330,UPI,Success
36331,Card,Success
36332,UPI,Success
36333,COD,Success
36334,UPI,Success
36335,Card,Success
36336,UPI,Success
36337,COD,Success
36338,Card,Success
36339,COD,Success
36340,UPI,Success
36341,Card,Success
36342,COD,Success
36343,UPI,Success
36344,COD,Success
36345,Card,Success
36346,UPI,Success
36347,UPI,Success
36348,UPI,Success
36349,COD,Success
36350,UPI,Success
36351,UPI,Success
36352,UPI,Success
36353,Card,Success
36354,UPI,Success
36355,COD,Success
36356,Card,Success
36357,COD,Success
36358,Card,Success
36359,COD,Success
36360,UPI,Failed
36361,Card,Success
36362,Card,Success
36363,UPI,Success
36364,UPI,Success
36365,COD,Success
36366,COD,Success
36367,COD,Success
36368,Card,Success
36369,COD,Success
36370,Card,Success
36371,UPI,Success
36372,Card,Success
36373,COD,Success
36374,COD,Success
36375,Card,Success
36376,UPI,Success
36377,UPI,Success
36378,UPI,Success
36379,Card,Success
36380,Card,Success
36381,COD,Success
36382,Card,Failed
36383,UPI,Success
36384,UPI,Success
36385,UPI,Failed
36386,Card,Success
36387,COD,Success
36388,UPI,Success
36389,COD,Success
36390,COD,Success
36391,Card,Success
36392,Card,Success
36393,Card,Success
36394,COD,Success
36395,UPI,Success
36396,Card,Success
36397,Card,Success
36398,UPI,Success
36399,UPI,Success
36400,Card,Success
36401,Card,Success
36402,UPI,Success
36403,UPI,Success
36404,UPI,Success
36405,COD,Success
36406,UPI,Success
36407,COD,Success
36408,COD,Success
36409,UPI,Success
36410,COD,Success
36411,UPI,Success
36412,COD,Success
36413,Card,Success
36414,Card,Success
36415,Card,Success
36416,Card,Success
36417,COD,Success
36418,Card,Success
36419,Card,Success
36420,Card,Success
36421,UPI,Success
36422,UPI,Success
36423,UPI,Success
36424,Card,Success
36425,COD,Success
36426,UPI,Success
36427,UPI,Success
36428,UPI,Success
36429,COD,Success
36430,COD,Success
36431,COD,Success
36432,Card,Success
36433,Card,Success
36434,UPI,Success
36435,UPI,Success
36436,Card,Success
36437,Card,Success
36438,UPI,Success
36439,COD,Success
36440,COD,Success
36441,Card,Success
36442,Card,Success
36443,UPI,Success
36444,COD,Success
36445,UPI,Success
36446,Card,Failed
36447,UPI,Success
36448,UPI,Success
36449,Card,Success
36450,COD,Success
36451,COD,Success
36452,Card,Success
36453,COD,Success
36454,UPI,Success
36455,COD,Success
36456,UPI,Success
36457,UPI,Success
36458,Card,Success
36459,UPI,Success
36460,UPI,Success
36461,COD,Failed
36462,Card,Success
36463,COD,Success
36464,UPI,Success
36465,Card,Success
36466,Card,Success
36467,UPI,Success
36468,UPI,Success
36469,UPI,Success
36470,UPI,Success
36471,Card,Success
36472,UPI,Success
36473,Card,Success
36474,UPI,Success
36475,Card,Success
36476,Card,Success
36477,COD,Success
36478,UPI,Success
36479,Card,Success
36480,UPI,Success
36481,UPI,Success
36482,UPI,Success
36483,Card,Success
36484,COD,Success
36485,UPI,Success
36486,COD,Success
36487,Card,Success
36488,UPI,Success
36489,Card,Success
36490,UPI,Success
36491,Card,Failed
36492,Card,Success
36493,UPI,Success
36494,COD,Success
36495,COD,Success
36496,UPI,Success
36497,Card,Failed
36498,COD,Success
36499,UPI,Success
36500,Card,Success
36501,COD,Success
36502,UPI,Success
36503,Card,Success
36504,COD,Success
36505,COD,Success
36506,Card,Success
36507,UPI,Success
36508,Card,Success
36509,UPI,Success
36510,COD,Success
36511,UPI,Success
36512,Card,Success
36513,Card,Success
36514,COD,Success
36515,Card,Success
36516,COD,Success
36517,Card,Success
36518,Card,Success
36519,UPI,Success
36520,COD,Success
36521,UPI,Success
36522,COD,Success
36523,COD,Failed
36524,UPI,Success
36525,UPI,Success
36526,COD,Success
36527,COD,Success
36528,Card,Success
36529,Card,Success
36530,Card,Failed
36531,Card,Success
36532,COD,Success
36533,Card,Success
36534,COD,Success
36535,Card,Success
36536,COD,Success
36537,COD,Success
36538,COD,Success
36539,UPI,Success
36540,UPI,Success
36541,UPI,Success
36542,Card,Success
36543,Card,Success
36544,UPI,Success
36545,COD,Success
36546,COD,Failed
36547,UPI,Success
36548,COD,Success
36549,Card,Success
36550,COD,Success
36551,Card,Success
36552,Card,Success
36553,COD,Success
36554,UPI,Success
36555,UPI,Success
36556,UPI,Success
36557,COD,Success
36558,COD,Success
36559,UPI,Success
36560,COD,Success
36561,COD,Success
36562,Card,Success
36563,UPI,Success
36564,UPI,Success
36565,UPI,Success
36566,COD,Failed
36567,COD,Failed
36568,UPI,Success
36569,COD,Success
36570,Card,Success
36571,UPI,Success
36572,UPI,Success
36573,Card,Success
36574,Card,Success
36575,COD,Success
36576,UPI,Success
36577,UPI,Success
36578,COD,Success
36579,UPI,Success
36580,Card,Success
36581,Card,Success
36582,UPI,Success
36583,UPI,Success
36584,UPI,Success
36585,COD,Success
36586,UPI,Success
36587,Card,Success
36588,UPI,Success
36589,Card,Success
36590,Card,Success
36591,Card,Success
36592,UPI,Success
36593,Card,Success
36594,COD,Success
36595,UPI,Success
36596,Card,Success
36597,COD,Success
36598,Card,Success
36599,UPI,Success
36600,COD,Success
36601,UPI,Success
36602,COD,Success
36603,Card,Success
36604,COD,Success
36605,Card,Success
36606,UPI,Success
36607,Card,Success
36608,Card,Success
36609,UPI,Success
36610,UPI,Success
36611,COD,Success
36612,COD,Success
36613,UPI,Success
36614,COD,Success
36615,UPI,Success
36616,Card,Success
36617,UPI,Success
36618,Card,Success
36619,Card,Success
36620,Card,Success
36621,Card,Success
36622,UPI,Success
36623,COD,Success
36624,COD,Success
36625,Card,Success
36626,UPI,Success
36627,UPI,Success
36628,Card,Success
36629,Card,Success
36630,COD,Success
36631,UPI,Success
36632,COD,Success
36633,UPI,Success
36634,Card,Success
36635,UPI,Success
36636,COD,Success
36637,UPI,Success
36638,UPI,Success
36639,UPI,Success
36640,UPI,Success
36641,Card,Success
36642,COD,Success
36643,COD,Success
36644,Card,Success
36645,Card,Success
36646,Card,Success
36647,Card,Success
36648,Card,Success
36649,UPI,Success
36650,UPI,Success
36651,UPI,Success
36652,UPI,Success
36653,COD,Success
36654,COD,Success
36655,COD,Success
36656,UPI,Success
36657,UPI,Success
36658,UPI,Success
36659,Card,Success
36660,Card,Success
36661,Card,Success
36662,COD,Success
36663,Card,Success
36664,UPI,Success
36665,UPI,Success
36666,Card,Success
36667,COD,Success
36668,Card,Success
36669,Card,Success
36670,UPI,Success
36671,COD,Success
36672,COD,Success
36673,COD,Success
36674,UPI,Success
36675,Card,Success
36676,UPI,Success
36677,Card,Success
36678,Card,Success
36679,COD,Success
36680,Card,Success
36681,UPI,Success
36682,Card,Success
36683,Card,Success
36684,Card,Success
36685,Card,Success
36686,COD,Success
36687,UPI,Success
36688,UPI,Success
36689,Card,Success
36690,Card,Success
36691,COD,Success
36692,UPI,Success
36693,COD,Success
36694,UPI,Success
36695,Card,Success
36696,COD,Success
36697,UPI,Success
36698,COD,Success
36699,UPI,Success
36700,Card,Success
36701,COD,Success
36702,COD,Success
36703,UPI,Success
36704,COD,Success
36705,Card,Success
36706,UPI,Success
36707,COD,Success
36708,Card,Success
36709,UPI,Success
36710,UPI,Success
36711,UPI,Failed
36712,UPI,Success
36713,UPI,Success
36714,Card,Success
36715,COD,Success
36716,UPI,Success
36717,Card,Success
36718,COD,Failed
36719,COD,Success
36720,Card,Success
36721,COD,Success
36722,COD,Failed
36723,Card,Success
36724,COD,Success
36725,UPI,Success
36726,Card,Success
36727,COD,Success
36728,COD,Success
36729,Card,Success
36730,COD,Success
36731,Card,Success
36732,Card,Success
36733,Card,Success
36734,Card,Success
36735,Card,Success
36736,Card,Success
36737,Card,Success
36738,UPI,Success
36739,Card,Success
36740,COD,Success
36741,UPI,Success
36742,Card,Failed
36743,COD,Success
36744,UPI,Success
36745,COD,Failed
36746,UPI,Success
36747,UPI,Success
36748,Card,Success
36749,COD,Success
36750,Card,Success
36751,COD,Success
36752,COD,Success
36753,UPI,Success
36754,COD,Success
36755,COD,Success
36756,COD,Success
36757,COD,Success
36758,COD,Success
36759,UPI,Success
36760,COD,Success
36761,UPI,Success
36762,UPI,Success
36763,COD,Success
36764,Card,Success
36765,Card,Success
36766,UPI,Success
36767,COD,Success
36768,Card,Success
36769,Card,Success
36770,COD,Success
36771,Card,Success
36772,UPI,Success
36773,COD,Success
36774,COD,Success
36775,UPI,Success
36776,COD,Failed
36777,Card,Failed
36778,UPI,Failed
36779,UPI,Success
36780,Card,Success
36781,COD,Success
36782,UPI,Success
36783,UPI,Success
36784,Card,Success
36785,UPI,Failed
36786,COD,Success
36787,Card,Success
36788,COD,Success
36789,Card,Success
36790,COD,Success
36791,UPI,Success
36792,UPI,Success
36793,COD,Success
36794,COD,Success
36795,COD,Success
36796,Card,Success
36797,Card,Success
36798,COD,Success
36799,Card,Success
36800,UPI,Success
36801,Card,Success
36802,Card,Success
36803,UPI,Success
36804,UPI,Success
36805,UPI,Success
36806,UPI,Success
36807,Card,Success
36808,COD,Success
36809,UPI,Success
36810,Card,Failed
36811,COD,Success
36812,Card,Success
36813,Card,Failed
36814,Card,Success
36815,UPI,Success
36816,COD,Success
36817,UPI,Success
36818,Card,Success
36819,Card,Success
36820,COD,Success
36821,COD,Success
36822,COD,Success
36823,UPI,Success
36824,Card,Success
36825,Card,Success
36826,UPI,Success
36827,Card,Success
36828,Card,Success
36829,UPI,Success
36830,Card,Success
36831,COD,Success
36832,Card,Success
36833,UPI,Success
36834,COD,Failed
36835,UPI,Success
36836,COD,Success
36837,COD,Success
36838,UPI,Success
36839,COD,Success
36840,COD,Success
36841,Card,Success
36842,Card,Success
36843,COD,Success
36844,UPI,Success
36845,Card,Success
36846,COD,Success
36847,Card,Success
36848,UPI,Success
36849,Card,Success
36850,UPI,Success
36851,Card,Success
36852,Card,Success
36853,UPI,Success
36854,Card,Success
36855,COD,Success
36856,Card,Success
36857,COD,Success
36858,Card,Success
36859,COD,Success
36860,UPI,Success
36861,Card,Success
36862,UPI,Success
36863,UPI,Success
36864,COD,Success
36865,COD,Success
36866,UPI,Success
36867,COD,Success
36868,Card,Success
36869,COD,Success
36870,Card,Success
36871,COD,Success
36872,Card,Success
36873,Card,Success
36874,UPI,Success
36875,UPI,Success
36876,COD,Success
36877,Card,Success
36878,UPI,Success
36879,UPI,Success
36880,Card,Success
36881,UPI,Success
36882,UPI,Success
36883,COD,Success
36884,UPI,Success
36885,UPI,Success
36886,Card,Success
36887,COD,Success
36888,UPI,Success
36889,COD,Success
36890,COD,Success
36891,COD,Success
36892,UPI,Success
36893,Card,Failed
36894,UPI,Success
36895,COD,Success
36896,Card,Success
36897,UPI,Success
36898,COD,Success
36899,Card,Failed
36900,COD,Success
36901,UPI,Success
36902,UPI,Success
36903,Card,Success
