Order_ID,Customer_ID,Product_ID,Campaign_ID,Quantity,Order_Date,Sales,Discount,Profit
35422,3248,1682,48,1,2023-06-17,2071.41,26.76%,756.41
35423,272,624,193,2,2023-11-11,5586.97,18.61%,2290.97
35424,5169,973,148,4,2023-03-02,12215.76,12.61%,5363.76
35425,9570,188,105,2,2023-07-04,1353.92,18.11%,247.92
35426,6138,1822,14,1,2023-08-21,1339.89,20.38%,368.89
35427,7781,1519,44,2,2023-03-19,2414.6,22.85%,414.6
35428,6719,1821,197,2,2023-10-10,2156.82,27.88%,826.82
35429,9570,180,46,1,2023-10-21,1235.83,17.51%,597.83
35430,2893,1843,142,1,2023-03-09,385.92,8.65%,95.92
35431,1968,1182,197,1,2023-04-10,527.77,6.07%,95.77
35432,9100,1775,190,3,2023-04-26,2429.39,27.89%,485.39
35433,4815,1861,161,3,2023-10-17,4497.23,24.57%,1674.23
35434,3806,580,29,2,2023-08-24,6227.7,12.29%,3013.7
35435,9951,1714,162,1,2023-02-02,2116.5,5.62%,642.5
35436,6498,1006,181,2,2023-04-03,3710.2,19.01%,864.2
35437,1568,1595,108,1,2023-11-16,508.04,29.84%,171.04
35438,8556,1567,74,1,2023-01-23,2598.85,2.80%,1236.85
35439,5783,682,85,1,2023-12-08,756.57,24.00%,172.57
35440,4682,673,59,1,2023-11-23,2220.53,11.05%,502.53
35441,5397,1777,19,2,2023-01-14,1896.66,18.20%,488.66
35442,203,1857,118,4,2023-10-21,797.35,18.72%,149.35
35443,1932,1043,194,2,2023-06-25,3485.26,2.32%,939.26
35444,7089,1423,164,1,2023-03-10,3098.76,1.90%,1535.76
35445,8807,322,21,3,2023-07-09,10438.43,7.72%,4729.43
35446,4271,1860,17,2,2023-01-09,2845.21,23.59%,1265.21
35447,5373,771,87,4,2023-05-04,9105.36,23.26%,3893.36
35448,3438,343,63,3,2023-03-27,3296.73,7.52%,1559.73
35449,1178,872,193,1,2023-01-02,1282.52,21.59%,275.52
35450,9512,1980,158,4,2023-08-04,2624.06,4.70%,828.06
35451,7824,171,125,4,2023-01-05,4146.49,28.04%,1794.49
35452,2994,1589,74,4,2023-02-25,14146.74,5.07%,6446.74
35453,9757,1862,164,1,2023-04-22,2278.12,23.94%,1054.12
35454,2413,1374,129,4,2023-03-27,13842.83,22.58%,6866.83
35455,9126,1535,80,1,2023-07-31,1234.33,23.74%,486.33
35456,3773,1943,185,3,2023-12-18,5241.34,12.40%,1434.34
35457,5796,1257,121,1,2023-05-18,982.13,12.13%,268.13
35458,7509,433,59,1,2023-08-13,2707.94,8.75%,1084.94
35459,8458,1295,175,3,2023-01-31,7048.31,10.84%,3052.31
35460,6319,1645,132,4,2023-04-22,2636.14,4.37%,1052.14
35461,7852,1967,129,4,2023-06-07,10013.38,17.41%,4365.38
35462,508,1138,83,3,2023-09-23,3029.79,3.98%,932.79
35463,1388,1233,149,3,2023-10-09,6463.58,18.99%,2341.58
35464,4030,1033,73,2,2023-12-29,4010.65,25.71%,1338.65
35465,251,706,79,3,2023-04-15,5821.76,4.68%,2221.76
35466,2567,818,13,3,2023-05-06,1726.38,26.95%,682.38
35467,8678,1461,9,4,2023-02-10,916.19,12.97%,392.19
35468,197,105,190,3,2023-02-04,3557.36,24.12%,674.36
35469,1299,1373,75,4,2023-07-10,8734.36,14.23%,3922.36
35470,5486,371,122,4,2023-07-23,5196.91,10.73%,2476.91
35471,9880,1450,165,2,2023-09-22,2766.67,3.83%,1326.67
35472,5206,942,122,1,2023-06-06,337.29,18.54%,133.29
35473,2197,991,127,3,2023-01-04,7847.63,11.36%,3272.63
35474,1362,864,147,1,2023-03-07,1951.08,1.64%,765.08
35475,2662,760,70,2,2023-11-22,1004.53,4.06%,352.53
35476,6693,58,99,4,2023-08-22,6986.13,8.64%,1530.13
35477,9265,257,16,2,2023-02-27,4845.31,13.12%,1207.31
35478,1945,1630,114,2,2023-06-30,4111.76,0.66%,1095.76
35479,1063,1884,42,1,2023-09-01,477.37,29.71%,134.37
35480,1230,765,163,1,2023-02-03,607.25,8.89%,272.25
35481,8418,1242,66,4,2023-06-02,7772.88,3.49%,2628.88
35482,2486,82,161,3,2023-03-01,3252.22,4.43%,774.22
35483,7263,1784,48,1,2023-07-14,1488.79,27.14%,624.79
35484,1457,769,176,2,2023-01-10,670.9,22.62%,208.9
35485,8194,425,30,3,2023-08-28,1001.07,21.23%,419.07
35486,1535,372,183,1,2023-08-09,1909.88,16.92%,406.88
35487,8495,1328,86,1,2023-06-04,882.45,0.84%,154.45
35488,4583,467,36,4,2023-10-24,11316.43,9.27%,5564.43
35489,2659,1891,77,4,2023-12-08,1120.51,29.90%,256.51
35490,8582,1825,70,3,2023-01-30,6890.06,5.89%,1184.06
35491,6874,1608,80,3,2023-07-12,3815.53,25.37%,1823.53
35492,2560,1009,100,1,2023-06-13,2317.84,20.85%,1054.84
35493,6954,859,160,3,2023-04-10,2794.65,1.25%,688.65
35494,990,1893,25,3,2023-03-16,3706.39,27.25%,1120.39
35495,2632,170,199,1,2023-07-28,1641.67,4.42%,797.67
35496,5345,904,147,3,2023-02-13,3487.63,8.90%,1576.63
35497,2698,1784,52,4,2023-10-19,6803.62,5.16%,3347.62
35498,3184,1722,121,2,2023-07-04,6481.34,6.12%,3059.34
35499,740,1132,174,1,2023-07-22,2606.62,23.80%,657.62
35500,7913,1136,109,2,2023-03-06,5776.22,8.63%,2426.22
35501,503,224,182,4,2023-11-09,8145.88,17.70%,4005.88
35502,5682,723,18,2,2023-03-04,3605.31,19.87%,927.31
35503,3820,158,122,4,2023-05-22,3202.1,24.18%,718.1
35504,5832,1084,88,2,2023-03-05,1976.86,14.57%,784.86
35505,6853,484,190,2,2023-12-24,5883.66,13.17%,2893.66
35506,7681,1660,115,4,2023-07-11,6280.38,6.45%,2472.38
35507,6595,1802,67,2,2023-06-29,5838.65,1.76%,2070.65
35508,8475,1984,197,1,2023-12-03,838,10.89%,274
35509,8381,1956,74,1,2023-02-25,1930.54,3.16%,910.54
35510,4221,528,199,2,2023-11-07,1016.8,10.34%,366.8
35511,3760,259,175,3,2023-08-08,1630.69,3.10%,460.69
35512,1815,854,24,3,2023-11-15,6963.53,18.54%,2460.53
35513,940,598,151,3,2023-07-27,3924.24,21.48%,1281.24
35514,5032,85,152,1,2023-04-15,2849.99,11.34%,986.99
35515,7051,990,31,1,2023-09-03,1379.68,28.92%,314.68
35516,6795,667,56,2,2023-01-16,4524.72,22.21%,1774.72
35517,3940,578,146,1,2023-07-06,1754.57,29.99%,682.57
35518,2662,968,142,1,2023-10-16,428.59,6.58%,194.59
35519,1980,1451,146,1,2023-08-21,1599.59,11.75%,268.59
35520,3383,1175,73,3,2023-07-28,533.07,6.27%,98.07
35521,8600,1575,36,4,2023-04-25,12814.37,2.04%,5690.37
35522,9534,1446,150,3,2023-12-17,8494.24,1.73%,2791.24
35523,9000,1385,79,4,2023-04-17,2830.24,11.41%,602.24
35524,8465,1444,87,1,2023-02-11,2773.09,23.08%,1214.09
35525,2915,654,56,3,2023-05-15,1009.29,26.40%,478.29
35526,1036,1397,58,4,2023-06-13,10111.48,11.02%,3783.48
35527,5263,1408,152,4,2023-04-02,4045.87,13.32%,1361.87
35528,1191,863,143,2,2023-04-26,1997.56,23.31%,483.56
35529,269,1977,49,4,2023-01-17,8569.22,24.96%,2065.22
35530,2142,1199,66,2,2023-03-18,1090.02,16.19%,460.02
35531,2154,1587,146,3,2023-10-07,1916.81,9.55%,611.81
35532,5907,659,116,4,2023-06-04,1114.74,29.17%,538.74
35533,1737,1310,82,4,2023-03-14,2435.87,1.81%,479.87
35534,1337,1808,150,2,2023-05-21,4086.76,23.01%,804.76
35535,4156,1100,141,1,2023-01-20,406.6,13.20%,201.6
35536,696,1600,199,4,2023-03-12,12438.76,23.62%,6102.76
35537,1433,828,129,3,2023-07-19,793.2,0.55%,202.2
35538,1384,728,130,3,2023-08-16,1025.86,18.88%,482.86
35539,3972,1066,87,2,2023-10-16,2453.92,23.39%,1165.92
35540,5044,422,179,4,2023-03-04,6555.74,13.40%,3175.74
35541,3711,1981,109,4,2023-03-19,841.49,20.31%,205.49
35542,7269,1248,28,3,2023-07-27,2253.06,27.06%,435.06
35543,3652,1586,19,4,2023-02-17,2788.07,24.31%,592.07
35544,8940,1811,150,1,2023-10-07,2619.57,20.35%,1261.57
35545,3180,424,47,1,2023-06-08,914.8,16.99%,416.8
35546,8109,1583,46,2,2023-05-15,2091.79,8.18%,699.79
35547,2697,574,119,1,2023-09-28,3448.61,15.90%,1623.61
35548,377,1861,4,2,2023-09-14,3630.79,17.10%,1748.79
35549,8579,237,173,2,2023-03-09,3458.84,21.40%,1312.84
35550,4326,1710,15,2,2023-01-09,4192.72,7.43%,1130.72
35551,4050,319,130,2,2023-06-25,1751.1,26.56%,861.1
35552,2423,1071,52,4,2023-08-26,5098.69,2.58%,1206.69
35553,2286,386,149,1,2023-08-10,3452.2,20.70%,1535.2
35554,4063,179,67,4,2023-07-22,1003.31,11.69%,435.31
35555,6391,1248,68,3,2023-02-27,2220.19,24.11%,402.19
35556,8578,640,69,4,2023-11-11,2204.82,22.26%,912.82
35557,1062,1755,76,4,2023-08-02,13489.83,25.55%,6097.83
35558,7412,1026,183,3,2023-03-16,7752.02,10.86%,2034.02
35559,8711,805,63,1,2023-11-10,1092.33,20.63%,457.33
35560,7562,165,96,1,2023-03-08,140.99,26.53%,30.99
35561,1101,441,32,3,2023-11-24,4838.61,29.56%,2102.61
35562,9659,150,66,3,2023-12-14,10418.34,24.50%,5168.34
35563,9985,1890,80,3,2023-06-21,9517.3,8.81%,4237.3
35564,4133,1088,131,3,2023-12-15,892.11,6.44%,238.11
35565,4505,219,25,4,2023-02-24,8750.13,14.94%,3546.13
35566,3650,1617,195,2,2023-12-05,3448.52,26.92%,1344.52
35567,844,935,70,4,2023-10-04,4747.29,18.52%,1079.29
35568,6968,599,46,4,2023-12-25,1511.3,11.29%,611.3
35569,5583,586,89,1,2023-04-12,2938.53,24.00%,1148.53
35570,4650,918,92,1,2023-12-30,2066.35,6.39%,467.35
35571,6193,1807,4,3,2023-08-16,6628.96,24.72%,2038.96
35572,3143,1469,130,3,2023-06-16,5422.02,11.28%,2512.02
35573,246,956,175,1,2023-03-30,1276.5,24.74%,577.5
35574,5111,1330,200,2,2023-09-28,4026.4,17.47%,762.4
35575,6020,1469,108,4,2023-03-08,6082.69,29.09%,2202.69
35576,5968,1470,191,3,2023-06-05,6379.01,16.21%,3130.01
35577,8534,384,46,4,2023-07-22,2984.46,3.00%,1324.46
35578,6211,1064,123,2,2023-09-11,4897.33,12.29%,1127.33
35579,8918,1700,114,4,2023-11-28,5983.78,15.50%,2843.78
35580,6068,1387,189,2,2023-06-09,4237.52,4.99%,907.52
35581,2887,1703,142,3,2023-12-18,7487.8,3.63%,2693.8
35582,4153,1552,132,1,2023-08-06,2444.74,3.37%,1107.74
35583,1310,1336,50,3,2023-11-10,8162.94,8.44%,2810.94
35584,9672,119,57,4,2023-08-28,5376.47,14.67%,1976.47
35585,9939,924,173,4,2023-03-28,11115.16,6.56%,4835.16
35586,7623,803,97,3,2023-08-12,2718.84,28.73%,687.84
35587,4289,928,16,4,2023-02-25,8494.25,1.96%,3818.25
35588,6770,52,39,3,2023-08-18,1133.74,20.21%,431.74
35589,9338,1839,136,4,2023-03-07,10665.03,26.09%,3493.03
35590,667,1240,46,3,2023-08-26,5367.76,0.92%,1143.76
35591,586,447,64,3,2023-04-28,6549.63,19.15%,2427.63
35592,354,1941,52,1,2023-02-28,3048.36,20.45%,1517.36
35593,2615,745,147,4,2023-01-06,8385.49,4.21%,2853.49
35594,7638,1875,118,1,2023-10-14,2669.8,8.29%,1055.8
35595,3098,160,29,3,2023-06-02,4656.29,15.18%,1821.29
35596,8236,750,51,4,2023-02-08,4301.82,19.28%,1761.82
35597,9797,1826,14,2,2023-12-13,4189.49,17.59%,701.49
35598,2896,436,164,1,2023-02-27,1553.93,13.88%,431.93
35599,8716,338,11,2,2023-04-30,837.95,10.98%,363.95
35600,9321,267,184,4,2023-08-13,5269.85,24.82%,2149.85
35601,7256,331,50,4,2023-12-24,8804.94,4.93%,2200.94
35602,6795,850,45,3,2023-10-22,975.79,19.42%,273.79
35603,8850,1409,167,3,2023-08-07,7046.14,11.71%,2705.14
35604,7844,936,65,1,2023-09-13,3112.99,9.65%,1275.99
35605,2387,1793,34,3,2023-01-23,3365.16,28.36%,923.16
35606,5446,1176,30,3,2023-07-22,7317.6,14.57%,1509.6
35607,6743,1065,21,3,2023-07-30,2796.17,23.68%,1311.17
35608,1863,470,3,1,2023-02-08,2594.07,23.96%,635.07
35609,7020,455,32,3,2023-05-28,3504.34,25.32%,822.34
35610,777,374,185,2,2023-06-17,5345.59,28.80%,2273.59
35611,5826,1329,196,1,2023-02-22,608.82,0.01%,183.82
35612,1664,652,57,1,2023-09-24,1956.31,12.36%,427.31
35613,756,705,151,3,2023-03-01,3776.7,21.78%,1838.7
35614,4655,1475,50,2,2023-09-21,4669.56,21.83%,1193.56
35615,7533,111,143,4,2023-09-02,8825.45,1.63%,3729.45
35616,3696,1886,178,2,2023-04-10,771.22,12.89%,281.22
35617,303,1751,63,4,2023-05-01,7348.35,21.23%,1536.35
35618,1099,1595,20,1,2023-05-09,464.22,28.09%,127.22
35619,7619,1608,105,2,2023-04-20,2160.4,17.54%,832.4
35620,1405,1004,169,4,2023-08-12,7841.95,5.22%,2141.95
35621,1322,17,47,3,2023-12-13,1793.44,5.75%,623.44
35622,305,1158,166,2,2023-03-14,4338.42,27.47%,1366.42
35623,6174,572,6,2,2023-07-18,5692.89,0.12%,2626.89
35624,4104,1336,66,4,2023-08-26,13652.93,14.18%,6516.93
35625,5541,1676,94,1,2023-11-22,1353.96,28.73%,486.96
35626,8,533,172,2,2023-07-28,3579.07,24.87%,1555.07
35627,9967,843,19,3,2023-10-24,5813.55,20.62%,1601.55
35628,1215,194,30,3,2023-10-28,3534.17,8.03%,1296.17
35629,6521,1919,113,1,2023-06-27,279.81,23.92%,69.81
35630,698,660,112,2,2023-01-26,408.01,25.31%,134.01
35631,4002,1856,109,2,2023-03-14,4109.13,20.73%,853.13
35632,2727,1648,34,3,2023-04-06,5351.72,10.85%,1994.72
35633,6800,1300,182,3,2023-07-31,3687.89,4.93%,1143.89
35634,1924,95,29,2,2023-09-28,2171.5,21.22%,467.5
35635,3424,1188,68,3,2023-11-13,4068.11,25.00%,1863.11
35636,9829,318,10,2,2023-12-21,3295.09,23.84%,1473.09
35637,430,1560,83,3,2023-07-27,1912.54,7.20%,841.54
35638,9927,905,96,4,2023-10-29,2448.03,24.29%,1200.03
35639,5389,1210,156,3,2023-07-06,2686.95,15.25%,1234.95
35640,3154,49,58,4,2023-06-29,4134.05,18.31%,1734.05
35641,9898,1233,58,2,2023-12-29,3789.64,21.31%,1041.64
35642,6157,226,142,4,2023-05-05,7578.67,1.77%,1574.67
35643,7069,1205,123,1,2023-09-07,1128.64,2.42%,195.64
35644,1221,1803,139,2,2023-02-15,1476.86,25.05%,312.86
35645,3062,1414,76,2,2023-07-20,2432.85,5.36%,412.85
35646,5727,955,169,2,2023-05-09,1772.07,6.76%,376.07
35647,5951,1971,197,2,2023-12-05,5590.16,7.82%,2214.16
35648,3942,1201,79,3,2023-07-24,4726.28,14.56%,952.28
35649,3123,1623,22,4,2023-09-24,9895.72,19.74%,3111.72
35650,303,496,197,2,2023-10-30,3548.83,23.77%,1686.83
35651,7511,113,105,1,2023-01-04,3066.05,23.86%,1503.05
35652,2079,1783,119,3,2023-10-23,6218.36,24.49%,2705.36
35653,3670,121,197,2,2023-10-06,1028.26,27.70%,466.26
35654,8734,943,76,2,2023-11-21,1191.89,29.81%,483.89
35655,6550,1837,55,2,2023-08-15,2712.54,13.27%,1320.54
35656,4784,1073,18,4,2023-12-09,5453.73,16.09%,2161.73
35657,6887,1192,103,4,2023-05-23,3926.9,16.35%,1702.9
35658,5480,218,50,3,2023-01-05,2824.68,23.54%,1033.68
35659,2480,777,195,3,2023-01-06,1981.51,3.59%,529.51
35660,3001,776,157,3,2023-09-11,4002.46,3.02%,1743.46
35661,8511,1457,152,4,2023-01-14,7889.17,12.44%,2209.17
35662,7428,180,109,4,2023-11-28,3308.53,17.84%,756.53
35663,4583,494,21,2,2023-11-11,3015.78,1.81%,1411.78
35664,9169,1818,106,4,2023-11-08,9106.93,14.79%,3322.93
35665,1361,756,39,2,2023-10-25,1258.46,2.58%,362.46
35666,3819,1420,179,3,2023-03-26,3547.87,6.94%,1447.87
35667,9128,609,97,2,2023-12-31,7441.51,9.12%,3581.51
35668,2387,1517,73,3,2023-08-30,1112,15.98%,326
35669,8956,1344,25,1,2023-01-09,580.4,4.69%,278.4
35670,5007,1735,80,1,2023-05-15,2087.81,10.99%,670.81
35671,4997,1399,113,3,2023-03-04,7937.34,2.54%,2300.34
35672,5294,848,90,1,2023-05-18,2472.13,11.09%,504.13
35673,8216,666,18,3,2023-05-26,2382.27,2.26%,1116.27
35674,1026,89,56,4,2023-04-02,7105.52,10.24%,1945.52
35675,7867,376,61,1,2023-09-16,1221.18,24.92%,354.18
35676,1188,1571,138,4,2023-12-06,13350.7,18.05%,6038.7
35677,1008,1643,22,2,2023-06-21,7397.5,8.20%,3515.5
35678,5471,349,53,2,2023-10-12,3703.9,16.93%,1801.9
35679,1118,1458,26,3,2023-06-08,2444.86,8.64%,1025.86
35680,8396,234,179,4,2023-12-22,3641.23,14.81%,1737.23
35681,7291,860,29,1,2023-10-31,1824.63,18.46%,633.63
35682,8229,1168,84,4,2023-06-05,13326.27,14.90%,6278.27
35683,6774,1619,95,2,2023-02-26,1204.58,10.52%,574.58
35684,9045,680,106,2,2023-08-08,5744.3,6.84%,2332.3
35685,7308,1798,153,2,2023-09-17,1639.53,26.83%,573.53
35686,634,1627,22,1,2023-06-28,1476.06,12.69%,308.06
35687,9445,1091,77,2,2023-07-26,6489.53,10.71%,3107.53
35688,4515,1681,185,3,2023-12-01,7156.9,16.63%,3355.9
35689,9709,800,76,1,2023-07-08,2364.16,23.26%,812.16
35690,5860,408,76,3,2023-01-14,8334.9,13.71%,2811.9
35691,4981,995,126,4,2023-11-17,7813.93,17.15%,2557.93
35692,8520,675,60,4,2023-02-26,1718.42,5.78%,410.42
35693,7524,96,24,2,2023-11-17,5885.32,29.95%,2697.32
35694,1031,1589,104,1,2023-09-24,2938.65,13.28%,1013.65
35695,2563,1916,132,2,2023-05-01,2598.79,8.35%,836.79
35696,8920,1935,21,4,2023-12-15,12974.71,9.50%,5770.71
35697,9417,1957,184,2,2023-01-01,1835.14,20.66%,895.14
35698,7060,1433,67,3,2023-08-21,2848.6,17.78%,982.6
35699,5332,1621,190,4,2023-02-04,2667.28,25.60%,1139.28
35700,686,1998,56,1,2023-08-11,471.26,11.76%,101.26
35701,3141,407,13,3,2023-04-12,8762.49,1.57%,4166.49
35702,6081,55,167,3,2023-10-13,8969.15,21.72%,4379.15
35703,2026,1031,40,3,2023-02-04,6831.63,25.82%,1590.63
35704,5649,1285,129,3,2023-11-06,9738.99,12.97%,3963.99
35705,2380,1998,76,2,2023-02-23,1171.33,27.71%,431.33
35706,430,1875,10,1,2023-05-15,2773.62,2.41%,1159.62
35707,2808,619,78,3,2023-08-16,5916.82,22.63%,1431.82
35708,6884,711,43,2,2023-06-13,6153.54,11.64%,2695.54
35709,1195,968,69,2,2023-06-11,694.03,11.31%,226.03
35710,8398,1604,169,1,2023-07-16,1046.53,17.12%,429.53
35711,5723,1030,56,1,2023-12-29,909.09,8.93%,358.09
35712,1161,1916,76,3,2023-09-29,5050.73,28.84%,2407.73
35713,2847,1893,99,3,2023-01-10,4087.8,25.36%,1501.8
35714,3085,1930,84,2,2023-06-18,7037.23,21.59%,3449.23
35715,9583,818,175,4,2023-02-19,1700.98,10.97%,308.98
35716,7118,1532,40,1,2023-10-31,1713.08,16.32%,559.08
35717,3818,881,184,1,2023-03-27,1898.01,2.82%,718.01
35718,7061,1276,6,2,2023-08-25,2230.39,20.33%,414.39
35719,9971,398,76,4,2023-11-22,6245.03,15.21%,2677.03
35720,6829,1549,163,3,2023-04-25,4598.06,2.38%,1298.06
35721,5503,1648,72,1,2023-06-01,1351.49,11.75%,232.49
35722,2022,1898,40,2,2023-01-02,5478.12,13.77%,1832.12
35723,6408,1280,117,4,2023-03-16,1107.17,16.90%,395.17
35724,5513,886,105,1,2023-03-09,2831.8,3.75%,1397.8
35725,6589,1095,80,4,2023-10-18,7830.11,13.02%,1834.11
35726,9044,405,138,4,2023-06-18,10803.2,21.96%,3151.2
35727,2915,1761,79,4,2023-05-04,13830.13,1.54%,6826.13
35728,4905,1419,8,1,2023-07-17,3508.58,21.79%,1567.58
35729,3997,6,79,2,2023-04-17,5737.71,28.21%,1823.71
35730,4556,420,62,1,2023-10-14,3134.31,18.26%,1166.31
35731,5686,1611,115,3,2023-10-09,1974.4,8.13%,939.4
35732,3295,567,68,4,2023-01-11,8731.84,24.37%,3999.84
35733,6879,1058,95,2,2023-11-15,2950.64,25.73%,1000.64
35734,8057,478,188,4,2023-02-25,2989.45,3.13%,629.45
35735,1579,713,127,2,2023-01-31,4684.42,2.63%,1126.42
35736,4677,839,38,1,2023-12-31,961.49,24.15%,364.49
35737,8400,1966,185,3,2023-06-17,1526.32,12.69%,674.32
35738,1296,1829,179,2,2023-08-02,2990.7,14.83%,1066.7
35739,8858,1980,184,2,2023-08-26,1542.21,3.39%,644.21
35740,3863,1938,63,4,2023-01-03,13762.6,26.02%,5802.6
35741,89,561,153,4,2023-10-27,5779.39,27.24%,2299.39
35742,5881,1117,188,1,2023-12-12,2753.59,29.45%,1045.59
35743,3825,341,193,4,2023-04-22,8408.68,8.35%,2348.68
35744,3190,1934,91,4,2023-12-14,6871.05,17.39%,1655.05
35745,5796,1808,41,2,2023-03-16,6316.92,0.21%,3034.92
35746,3875,1178,192,4,2023-04-19,4475.34,27.07%,1547.34
35747,417,117,139,1,2023-11-03,3114.08,5.12%,1417.08
35748,6916,1247,44,3,2023-02-22,7300.75,21.76%,2221.75
35749,2618,1019,50,1,2023-03-17,1438.3,22.76%,578.3
35750,4532,1331,172,1,2023-07-28,949.59,23.60%,231.59
35751,2248,1529,48,3,2023-12-14,1196.05,15.70%,443.05
35752,1899,587,159,1,2023-04-19,1199.37,7.96%,393.37
35753,7818,352,161,1,2023-06-24,758.71,14.89%,227.71
35754,9022,858,21,2,2023-06-16,3535.39,4.32%,835.39
35755,5920,1343,61,1,2023-11-28,1283.06,29.07%,602.06
35756,4912,929,7,1,2023-12-07,3669.55,28.46%,1824.55
35757,1243,60,28,1,2023-08-31,474.34,7.97%,210.34
35758,6321,1701,157,3,2023-01-07,9519.07,25.73%,4314.07
35759,5586,907,50,3,2023-03-29,6979.4,14.09%,2071.4
35760,890,660,130,2,2023-02-09,473.66,14.27%,199.66
35761,7331,1741,139,1,2023-05-11,2327.56,28.78%,469.56
35762,9500,1442,131,2,2023-07-06,2506.14,25.58%,1038.14
35763,6842,1724,10,4,2023-11-07,11892.77,1.63%,5340.77
35764,7218,1889,152,4,2023-04-25,2018.81,16.13%,382.81
35765,2865,314,86,3,2023-02-17,2459.93,5.99%,701.93
35766,6586,1707,115,4,2023-06-22,6443.37,15.15%,2559.37
35767,8409,1220,74,3,2023-11-15,5048.93,2.68%,1700.93
35768,9425,1590,23,4,2023-05-28,5618.86,25.29%,2186.86
35769,8538,456,45,3,2023-06-15,8997.04,4.67%,3825.04
35770,1429,1018,195,1,2023-04-15,485.63,21.14%,225.63
35771,2656,114,194,1,2023-07-15,201.02,13.43%,44.02
35772,8041,444,21,1,2023-10-04,261.01,29.10%,129.01
35773,5183,1803,72,4,2023-11-28,3846.42,13.53%,1518.42
35774,339,194,48,2,2023-11-28,1877.32,21.81%,385.32
35775,322,1046,17,3,2023-03-20,2075.07,17.32%,641.07
35776,4259,1028,17,4,2023-01-15,9875.91,9.37%,2431.91
35777,336,42,113,1,2023-08-02,1872.72,15.04%,593.72
35778,5363,473,84,2,2023-11-18,3304.25,27.09%,848.25
35779,5272,564,184,4,2023-04-29,9125.09,3.44%,2425.09
35780,5215,556,104,4,2023-11-08,5749.26,4.54%,1285.26
35781,2026,1278,198,1,2023-08-11,1622.41,3.14%,477.41
35782,8599,882,87,2,2023-04-07,827.25,21.19%,309.25
35783,97,1935,186,4,2023-09-07,8986.83,8.07%,1782.83
35784,2853,1612,200,2,2023-09-14,6169.02,23.47%,2885.02
35785,2404,865,98,3,2023-09-03,8497.54,29.31%,2563.54
35786,3135,1440,93,3,2023-09-16,4537.87,21.48%,1501.87
35787,3832,1094,54,1,2023-08-26,2363.59,16.57%,883.59
35788,6463,107,180,1,2023-02-15,721.27,27.39%,300.27
35789,6931,257,44,3,2023-08-27,10066.42,21.41%,4609.42
35790,917,486,26,1,2023-03-23,2096.45,8.44%,823.45
35791,2131,1640,65,2,2023-02-03,2517.2,20.05%,1071.2
35792,5530,1254,69,4,2023-02-06,5339.79,18.57%,2127.79
35793,8371,1556,147,4,2023-04-04,1757.44,18.07%,773.44
35794,5692,1772,141,3,2023-02-16,8144.47,18.14%,3002.47
35795,4302,1138,94,4,2023-10-17,3560.31,11.87%,764.31
35796,6354,325,57,3,2023-03-07,5302.7,0.07%,2230.7
35797,634,1573,116,3,2023-06-22,7270.32,25.66%,2155.32
35798,4449,360,161,1,2023-02-21,638.75,29.66%,209.75
35799,5510,179,183,4,2023-08-16,922.38,22.53%,354.38
35800,1724,2,150,1,2023-07-18,2325.56,7.39%,817.56
35801,5565,1614,68,4,2023-08-16,7143.76,27.21%,3035.76
35802,9861,401,26,3,2023-09-23,1177.66,14.85%,433.66
35803,1126,1586,87,1,2023-03-21,679.8,9.56%,130.8
35804,143,1746,84,4,2023-09-11,4692.68,8.02%,1788.68
35805,7717,1169,38,3,2023-02-27,2390.75,7.95%,1124.75
35806,3050,616,3,3,2023-08-22,5167.15,24.92%,1774.15
35807,9629,1439,101,4,2023-07-06,11509.63,20.19%,4869.63
35808,9475,1080,44,2,2023-06-11,4679.87,17.10%,959.87
35809,2714,1898,193,2,2023-09-07,5984.76,6.47%,2338.76
35810,1640,799,156,2,2023-02-01,4865.02,27.49%,2313.02
35811,4909,1828,142,3,2023-11-29,4594.63,8.87%,2263.63
35812,2694,787,127,2,2023-11-09,1495.46,6.04%,391.46
35813,99,1341,174,4,2023-04-08,10964.9,19.63%,5060.9
35814,216,416,118,1,2023-03-12,2947.95,28.11%,1465.95
35815,1779,1361,25,4,2023-06-05,6764.97,27.48%,2096.97
35816,6582,344,14,3,2023-10-21,8107.36,10.93%,3535.36
35817,6457,237,62,3,2023-03-15,4098.27,11.24%,879.27
35818,4331,1512,174,3,2023-05-17,2453.57,28.72%,752.57
35819,5961,644,9,3,2023-10-24,10366.17,2.32%,4609.17
35820,7251,325,118,2,2023-09-28,4091.09,25.28%,2043.09
35821,4339,500,179,2,2023-06-19,2820.23,11.42%,1052.23
35822,1760,885,6,3,2023-01-27,7853.39,5.84%,2663.39
35823,1248,1839,131,3,2023-03-26,8911.35,26.82%,3532.35
35824,1121,511,104,3,2023-02-10,2438.39,20.45%,1142.39
35825,321,1659,166,3,2023-09-01,2211.7,3.98%,693.7
35826,1841,1524,41,4,2023-11-25,3105.89,8.81%,645.89
35827,4996,1065,131,4,2023-08-28,3454.42,9.13%,1474.42
35828,2588,385,45,4,2023-02-14,4439.88,2.80%,1059.88
35829,3563,602,28,4,2023-08-11,7443.34,6.67%,3683.34
35830,1074,1450,57,3,2023-07-20,4071.85,26.67%,1911.85
35831,6412,1731,56,2,2023-11-01,2562.3,18.02%,576.3
35832,4179,535,36,3,2023-02-10,6863.81,23.49%,2477.81
